date,close
2014-07-01,18.215
2014-07-02,17.969
2014-07-03,17.784
2014-07-04,17.617
2014-07-07,17.669
2014-07-08,18.101
2014-07-09,18.233
2014-07-10,18.215
2014-07-11,18.313
2014-07-14,18.057
2014-07-15,18.295
2014-07-16,18.391
2014-07-17,18.489
2014-07-18,18.489
2014-07-21,18.506
2014-07-22,18.718
2014-07-23,18.444
2014-07-24,18.85
2014-07-25,18.603
2014-07-28,18.647
2014-07-29,18.356
2014-07-30,17.995
2014-07-31,17.731
2014-08-01,18.163
2014-08-04,18.479
2014-08-05,18.013
2014-08-06,18.004
2014-08-07,18.004
2014-08-08,18.127
2014-08-11,18.391
2014-08-12,18.647
2014-08-13,18.586
2014-08-14,18.718
2014-08-18,19.369
2014-08-19,19.158
2014-08-20,19.202
2014-08-21,19.096
2014-08-22,19.114
2014-08-25,19.237
2014-08-26,19.378
2014-08-27,19.148
2014-08-28,18.356
2014-08-29,18.366
2014-09-01,18.734
2014-09-02,18.727
2014-09-03,18.805
2014-09-04,20.083
2014-09-05,20.092
2014-09-08,20.7
2014-09-09,20.69
2014-09-10,20.7
2014-09-11,20.17
2014-09-12,20.259
2014-09-15,20.25
2014-09-16,20.435
2014-09-17,20.479
2014-09-18,20.259
2014-09-19,20.963
2014-09-22,21.228
2014-09-23,20.963
2014-09-24,20.857
2014-09-25,20.594
2014-09-26,21.043
2014-09-29,20.919
2014-09-30,21.14
2014-10-01,20.911
2014-10-02,20.611
2014-10-03,20.796
2014-10-06,21.043
2014-10-07,21.007
2014-10-08,20.7
2014-10-09,20.629
2014-10-10,20.435
2014-10-13,20.347
2014-10-14,20.514
2014-10-15,20.743
2014-10-16,20.875
2014-10-17,21.007
2014-10-20,21.359
2014-10-21,21.58
2014-10-22,21.58
2014-10-23,21.483
2014-10-24,21.747
2014-10-27,21.668
2014-10-28,21.756
2014-10-29,21.933
2014-10-30,21.721
2014-10-31,22.047
2014-11-03,22.144
2014-11-04,21.933
2014-11-05,21.835
2014-11-06,21.756
2014-11-07,21.739
2014-11-10,21.739
2014-11-12,21.774
2014-11-13,21.14
2014-11-14,21.58
2014-11-17,20.99
2014-11-18,21.096
2014-11-19,21.052
2014-11-20,21.052
2014-11-21,21.316
2014-11-24,21.193
2014-11-25,21.13
2014-11-26,21.14
2014-11-27,20.832
2014-11-28,20.682
2014-12-01,20.443
2014-12-02,21.123
2014-12-03,21.228
2014-12-04,21.13
2014-12-05,20.427
2014-12-08,20.321
2014-12-09,20.303
2014-12-10,20.523
2014-12-11,20.787
2014-12-12,21.158
2014-12-15,21.359
2014-12-16,21.351
2014-12-17,20.885
2014-12-18,21.007
2014-12-19,20.311
2014-12-22,20.549
2014-12-23,20.268
2014-12-29,20.268
2014-12-30,20.286
2015-01-02,20.452
2015-01-05,19.951
2015-01-07,20.241
2015-01-08,20.452
2015-01-09,20.259
2015-01-12,19.053
2015-01-13,18.727
2015-01-14,18.93
2015-01-15,18.893
2015-01-16,18.912
2015-01-19,18.559
2015-01-20,19.025
2015-01-21,19.546
2015-01-22,20.118
2015-01-23,20.523
2015-01-26,20.567
2015-01-27,19.378
2015-01-28,18.84
2015-01-29,18.497
2015-01-30,18.497
2015-02-02,18.454
2015-02-03,19.025
2015-02-04,19.228
2015-02-05,19.114
2015-02-06,19.246
2015-02-09,19.176
2015-02-10,19.043
2015-02-11,18.893
2015-02-12,18.629
2015-02-13,18.673
2015-02-16,18.532
2015-02-17,18.691
2015-02-18,18.594
2015-02-19,18.902
2015-02-20,18.7
2015-02-23,18.673
2015-02-24,19.025
2015-02-25,18.937
2015-02-26,18.937
2015-02-27,19.818
2015-03-02,19.774
2015-03-03,19.686
2015-03-04,20.108
2015-03-05,20.198
2015-03-06,20.136
2015-03-09,20.268
2015-03-10,20.391
2015-03-11,20.17
2015-03-12,20.329
2015-03-13,20.479
2015-03-16,20.893
2015-03-17,21.572
2015-03-18,21.316
2015-03-19,21.976
2015-03-20,21.756
2015-03-23,21.58
2015-03-24,21.933
2015-03-25,22.108
2015-03-26,21.976
2015-03-27,21.933
2015-03-30,22.329
2015-03-31,21.933
2015-04-01,21.73
2015-04-02,21.845
2015-04-07,22.108
2015-04-08,22.443
2015-04-09,22.928
2015-04-10,23.253
2015-04-13,22.813
2015-04-14,22.946
2015-04-15,23.253
2015-04-16,23.412
2015-04-17,23.121
2015-04-20,23.209
2015-04-21,23.034
2015-04-22,23.526
2015-04-23,23.783
2015-04-24,23.562
2015-04-27,23.386
2015-04-28,23.765
2015-04-29,22.108
2015-04-30,22.029
2015-05-04,22.197
2015-05-05,21.976
2015-05-06,22.369
2015-05-07,21.92
2015-05-08,21.453
2015-05-11,21.434
2015-05-12,21.78
2015-05-13,22.098
2015-05-14,22.005
2015-05-15,22.107
2015-05-18,22.22
2015-05-19,22.341
2015-05-20,21.734
2015-05-21,21.967
2015-05-22,21.78
2015-05-25,21.378
2015-05-26,21.21
2015-05-27,21.584
2015-05-28,21.5
2015-05-29,21.425
2015-06-01,21.275
2015-06-02,21.5
2015-06-03,21.117
2015-06-05,21.34
2015-06-08,21.125
2015-06-09,21.032
2015-06-10,21.229
2015-06-11,21.594
2015-06-12,21.135
2015-06-15,21.425
2015-06-16,21.359
2015-06-17,21.125
2015-06-18,21.35
2015-06-19,21.313
2015-06-22,22.154
2015-06-23,21.705
2015-06-24,21.799
2015-06-25,21.78
2015-06-26,21.322
2015-06-29,20.752
2015-06-30,21.257
2015-07-01,21.098
