date,close
2020-10-12,70.0
2020-10-13,80.0
2020-10-14,75.96
2020-10-15,79.22
2020-10-16,81.45
2020-10-19,83.4
2020-10-20,85.0
2020-10-21,84.17
2020-10-22,85.37
2020-10-23,89.0
2020-10-26,91.7
2020-10-27,94.64
2020-10-28,87.67
2020-10-29,85.94
2020-10-30,80.45
2020-11-02,84.17
2020-11-03,83.69
2020-11-04,86.59
2020-11-05,87.56
2020-11-06,92.13
2020-11-09,90.61
2020-11-10,82.75
2020-11-12,79.5
2020-11-13,75.88
2020-11-16,72.39
2020-11-17,67.89
2020-11-18,67.3
2020-11-19,71.9
2020-11-20,78.32
2020-11-23,76.6
2020-11-24,78.27
2020-11-25,79.34
2020-11-26,74.2
2020-11-27,75.0
2020-11-30,77.07
2020-12-01,75.01
2020-12-02,75.2
2020-12-03,74.8
2020-12-04,75.5
2020-12-07,74.45
2020-12-08,78.26
2020-12-09,75.57
2020-12-10,78.7
2020-12-11,79.8
2020-12-14,83.65
2020-12-15,84.92
2020-12-16,85.0
2020-12-17,85.95
2020-12-18,86.1
2020-12-21,81.05
2020-12-22,83.04
2020-12-23,85.69
2020-12-28,86.55
2020-12-29,85.96
2020-12-30,84.7
2021-01-04,84.4
2021-01-05,85.99
2021-01-07,82.93
2021-01-08,80.59
2021-01-11,80.5
2021-01-12,80.0
2021-01-13,78.4
2021-01-14,78.48
2021-01-15,76.75
2021-01-18,77.79
2021-01-19,75.0
2021-01-20,73.65
2021-01-21,73.13
2021-01-22,72.7
2021-01-25,70.65
2021-01-26,74.98
2021-01-27,70.54
2021-01-28,71.63
2021-01-29,73.5
2021-02-01,72.0
2021-02-02,72.03
2021-02-03,71.11
2021-02-04,69.7
2021-02-05,70.31
2021-02-08,68.2
2021-02-09,68.35
2021-02-10,65.05
2021-02-11,68.5
2021-02-12,69.0
2021-02-15,68.9
2021-02-16,69.5
2021-02-17,69.05
2021-02-18,68.63
2021-02-19,67.5
2021-02-22,67.0
2021-02-23,64.65
2021-02-24,65.0
2021-02-25,64.45
2021-02-26,64.32
2021-03-01,63.07
2021-03-02,66.76
2021-03-03,66.46
2021-03-04,64.74
2021-03-05,64.0
2021-03-08,63.54
2021-03-09,64.5
2021-03-10,65.0
2021-03-11,64.77
2021-03-12,64.67
2021-03-15,63.65
2021-03-16,63.63
2021-03-17,59.76
2021-03-18,59.97
2021-03-19,59.64
2021-03-22,58.8
2021-03-23,56.8
2021-03-24,54.5
2021-03-25,52.86
2021-03-26,52.75
2021-03-29,52.66
2021-03-30,54.57
2021-03-31,55.57
2021-04-01,56.06
2021-04-06,57.5
2021-04-07,56.56
2021-04-08,56.17
2021-04-09,58.5
2021-04-12,57.24
2021-04-13,57.38
2021-04-14,59.25
2021-04-15,58.34
2021-04-16,57.16
2021-04-19,56.22
2021-04-20,55.0
2021-04-21,54.37
2021-04-22,56.2
2021-04-23,56.5
2021-04-26,56.6
2021-04-27,56.52
2021-04-28,57.5
2021-04-29,57.4
2021-04-30,58.14
2021-05-04,54.08
2021-05-05,53.01
2021-05-06,51.62
2021-05-07,54.86
2021-05-10,53.17
2021-05-11,51.8
2021-05-12,52.34
2021-05-13,51.23
2021-05-14,52.4
2021-05-17,55.61
2021-05-18,57.0
2021-05-19,57.2
2021-05-20,57.21
2021-05-21,57.46
2021-05-24,56.9
2021-05-25,58.4
2021-05-26,58.4
2021-05-27,58.28
2021-05-28,58.5
2021-05-31,57.66
2021-06-01,59.21
2021-06-02,59.18
2021-06-04,58.77
2021-06-07,59.05
2021-06-08,59.25
2021-06-09,59.64
2021-06-10,58.4
2021-06-11,58.3
2021-06-14,58.5
2021-06-15,58.79
2021-06-16,59.8
2021-06-17,59.09
2021-06-18,60.05
2021-06-21,59.4
2021-06-22,58.25
2021-06-23,60.25
2021-06-24,62.54
2021-06-25,64.2
2021-06-28,63.94
2021-06-29,65.5
2021-06-30,65.62
2021-07-01,67.3
2021-07-02,67.68
2021-07-05,69.05
2021-07-06,69.91
2021-07-07,73.38
2021-07-08,71.82
2021-07-09,71.55
2021-07-12,73.69
2021-07-13,72.68
2021-07-14,73.49
2021-07-15,72.99
2021-07-16,73.6
2021-07-19,72.9
2021-07-20,73.9
2021-07-21,73.15
2021-07-22,73.71
2021-07-23,73.15
2021-07-26,72.9
2021-07-27,71.35
2021-07-28,68.84
2021-07-29,67.75
2021-07-30,66.1
2021-08-02,66.1
2021-08-03,67.12
2021-08-04,66.53
2021-08-05,64.19
2021-08-06,63.87
2021-08-09,64.15
2021-08-10,62.88
2021-08-11,62.19
2021-08-12,62.5
2021-08-13,63.81
2021-08-16,62.0
2021-08-17,63.37
2021-08-18,64.19
2021-08-19,65.01
2021-08-20,65.0
2021-08-23,65.0
2021-08-24,65.65
2021-08-25,67.45
2021-08-26,67.85
2021-08-27,67.5
2021-08-30,69.25
2021-08-31,71.01
2021-09-01,72.75
2021-09-02,71.35
2021-09-03,69.25
2021-09-06,70.65
2021-09-07,68.38
2021-09-08,66.88
2021-09-09,64.88
2021-09-10,63.46
2021-09-13,63.45
2021-09-14,62.1
2021-09-15,62.3
2021-09-16,62.72
2021-09-17,64.25
2021-09-20,62.37
2021-09-21,62.42
2021-09-22,62.02
2021-09-23,61.9
2021-09-24,59.64
2021-09-27,59.83
2021-09-28,58.41
2021-09-29,58.47
2021-09-30,57.85
2021-10-01,58.09
2021-10-04,56.9
2021-10-05,56.59
2021-10-06,55.5
2021-10-07,55.15
2021-10-08,58.79
2021-10-11,58.25
2021-10-12,54.5
2021-10-13,51.5
2021-10-14,50.98
2021-10-15,50.69
2021-10-18,50.8
2021-10-19,49.295
2021-10-20,49.3
2021-10-21,49.48
2021-10-22,50.35
2021-10-25,48.67
2021-10-26,46.87
2021-10-27,47.36
2021-10-28,45.95
2021-10-29,45.12
2021-11-02,44.16
