date,close
2011-07-01,22.6074
2011-07-04,22.7599
2011-07-05,22.805
2011-07-06,22.5228
2011-07-07,23.0648
2011-07-08,23.6008
2011-07-11,23.6472
2011-07-12,22.9993
2011-07-13,23.3469
2011-07-14,23.1388
2011-07-15,23.0923
2011-07-18,22.4443
2011-07-19,22.4443
2011-07-20,22.4443
2011-07-21,22.6662
2011-07-22,23.0175
2011-07-25,22.8812
2011-07-26,22.9308
2011-07-27,22.5374
2011-07-28,22.8812
2011-07-29,22.5823
2011-08-01,22.6753
2011-08-02,22.5374
2011-08-03,21.9854
2011-08-04,21.2871
2011-08-05,20.7039
2011-08-08,19.9226
2011-08-09,18.7883
2011-08-10,18.9742
2011-08-11,20.0148
2011-08-12,20.9174
2011-08-16,21.4677
2011-08-17,21.4267
2011-08-18,19.7602
2011-08-19,19.5658
2011-08-22,19.7837
2011-08-23,20.037
2011-08-24,19.9928
2011-08-25,19.6679
2011-08-26,19.4361
2011-08-29,19.7465
2011-08-30,20.357
2011-08-31,21.9359
2011-09-01,21.2452
2011-09-02,20.5468
2011-09-05,19.9928
2011-09-06,20.0148
2011-09-07,20.1779
2011-09-08,19.7602
2011-09-09,19.2052
2011-09-12,18.8812
2011-09-13,19.0192
2011-09-14,19.2052
2011-09-15,19.6718
2011-09-16,19.8853
2011-09-19,19.6679
2011-09-20,20.0148
2011-09-21,20.3624
2011-09-22,19.8997
2011-09-23,19.6679
2011-09-26,19.751
2011-09-27,20.0934
2011-09-28,19.8303
2011-09-29,19.7648
2011-09-30,19.6679
2011-10-03,19.6679
2011-10-04,19.1586
2011-10-05,19.4835
2011-10-06,20.5933
2011-10-07,19.9928
2011-10-10,20.4303
2011-10-11,20.3861
2011-10-12,20.1299
2011-10-13,19.8112
2011-10-14,19.8997
2011-10-17,20.2427
2011-10-18,20.3807
2011-10-19,20.8671
2011-10-20,20.6391
2011-10-21,20.9631
2011-10-24,21.278
2011-10-25,20.7786
2011-10-26,20.5004
2011-10-27,21.0561
2011-10-28,21.1903
2011-10-31,20.7786
2011-11-02,20.1299
2011-11-03,20.2557
2011-11-04,20.3624
2011-11-07,20.1299
2011-11-08,20.1642
2011-11-09,20.1726
2011-11-10,19.8997
2011-11-14,20.0468
2011-11-15,19.6679
